BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(HighestTemp),P4(Weather),Demand
1,2018,3,24,20,3,6,5,15.1,1,217.92
1,2018,3,24,21,0,6,5,15.1,1,216.96
1,2018,3,24,21,1,6,5,15.1,1,211.68
1,2018,3,24,21,2,6,5,15.1,1,220.32
1,2018,3,24,21,3,6,5,15.1,1,208.8
1,2018,3,24,22,0,6,5,15.1,1,208.8
1,2018,3,24,22,1,6,5,15.1,1,207.36
1,2018,3,24,22,2,6,5,15.1,1,209.28
1,2018,3,24,22,3,6,5,15.1,1,197.28
1,2018,3,24,23,0,6,5,15.1,1,182.88
1,2018,3,24,23,1,6,5,15.1,1,184.8
1,2018,3,24,23,2,6,5,15.1,1,179.04
1,2018,3,24,23,3,6,5,15.1,1,184.8
1,2018,3,24,24,0,6,5,15.1,1,183.84
1,2018,3,25,0,1,7,5,19.5,1,179.04
1,2018,3,25,0,2,7,5,19.5,1,179.52
1,2018,3,25,0,3,7,5,19.5,1,182.4
1,2018,3,25,1,0,7,5,19.5,1,180.96
1,2018,3,25,1,1,7,5,19.5,1,178.08
1,2018,3,25,1,2,7,5,19.5,1,185.28
1,2018,3,25,1,3,7,5,19.5,1,185.28
1,2018,3,25,2,0,7,5,19.5,1,180.96
1,2018,3,25,2,1,7,5,19.5,1,193.92
1,2018,3,25,2,2,7,5,19.5,1,183.84
1,2018,3,25,2,3,7,5,19.5,1,181.92
1,2018,3,25,3,0,7,5,19.5,1,183.84
1,2018,3,25,3,1,7,5,19.5,1,187.68
1,2018,3,25,3,2,7,5,19.5,1,204.96
1,2018,3,25,3,3,7,5,19.5,1,179.52
1,2018,3,25,4,0,7,5,19.5,1,180.48
1,2018,3,25,4,1,7,5,19.5,1,185.76
1,2018,3,25,4,2,7,5,19.5,1,194.4
1,2018,3,25,4,3,7,5,19.5,1,177.12
1,2018,3,25,5,0,7,5,19.5,1,178.56
1,2018,3,25,5,1,7,5,19.5,1,203.52
1,2018,3,25,5,2,7,5,19.5,1,201.12
1,2018,3,25,5,3,7,5,19.5,1,208.32
1,2018,3,25,6,0,7,5,19.5,1,210.72
1,2018,3,25,6,1,7,5,19.5,1,196.32
1,2018,3,25,6,2,7,5,19.5,1,204.0
1,2018,3,25,6,3,7,5,19.5,1,204.48
1,2018,3,25,7,0,7,5,19.5,1,204.0
1,2018,3,25,7,1,7,5,19.5,1,203.52
1,2018,3,25,7,2,7,5,19.5,1,204.96
1,2018,3,25,7,3,7,5,19.5,1,209.76
1,2018,3,25,8,0,7,5,19.5,1,204.96
1,2018,3,25,8,1,7,5,19.5,1,195.84
1,2018,3,25,8,2,7,5,19.5,1,201.6
1,2018,3,25,8,3,7,5,19.5,1,201.6
1,2018,3,25,9,0,7,5,19.5,1,197.28
1,2018,3,25,9,1,7,5,19.5,1,198.72
1,2018,3,25,9,2,7,5,19.5,1,189.6
1,2018,3,25,9,3,7,5,19.5,1,188.64
1,2018,3,25,10,0,7,5,19.5,1,184.32
1,2018,3,25,10,1,7,5,19.5,1,178.08
1,2018,3,25,10,2,7,5,19.5,1,180.48
1,2018,3,25,10,3,7,5,19.5,1,182.4
1,2018,3,25,11,0,7,5,19.5,1,174.72
1,2018,3,25,11,1,7,5,19.5,1,182.4
1,2018,3,25,11,2,7,5,19.5,1,180.0
1,2018,3,25,11,3,7,5,19.5,1,182.88
1,2018,3,25,12,0,7,5,19.5,1,173.76
1,2018,3,25,12,1,7,5,19.5,1,180.48
1,2018,3,25,12,2,7,5,19.5,1,175.68
1,2018,3,25,12,3,7,5,19.5,1,175.68
1,2018,3,25,13,0,7,5,19.5,1,182.88
1,2018,3,25,13,1,7,5,19.5,1,176.64
1,2018,3,25,13,2,7,5,19.5,1,180.48
1,2018,3,25,13,3,7,5,19.5,1,182.88
1,2018,3,25,14,0,7,5,19.5,1,178.08
1,2018,3,25,14,1,7,5,19.5,1,184.8
1,2018,3,25,14,2,7,5,19.5,1,187.68
1,2018,3,25,14,3,7,5,19.5,1,182.4
1,2018,3,25,15,0,7,5,19.5,1,180.96
1,2018,3,25,15,1,7,5,19.5,1,189.12
1,2018,3,25,15,2,7,5,19.5,1,196.8
1,2018,3,25,15,3,7,5,19.5,1,190.56
1,2018,3,25,16,0,7,5,19.5,1,185.76
1,2018,3,25,16,1,7,5,19.5,1,194.4
1,2018,3,25,16,2,7,5,19.5,1,194.88
1,2018,3,25,16,3,7,5,19.5,1,196.32
1,2018,3,25,17,0,7,5,19.5,1,215.52
1,2018,3,25,17,1,7,5,19.5,1,201.12
1,2018,3,25,17,2,7,5,19.5,1,208.8
1,2018,3,25,17,3,7,5,19.5,1,220.8
1,2018,3,25,18,0,7,5,19.5,1,209.28
1,2018,3,25,18,1,7,5,19.5,1,206.88
1,2018,3,25,18,2,7,5,19.5,1,213.6
1,2018,3,25,18,3,7,5,19.5,1,208.32
1,2018,3,25,19,0,7,5,19.5,1,209.28
1,2018,3,25,19,1,7,5,19.5,1,219.36
1,2018,3,25,19,2,7,5,19.5,1,216.96
1,2018,3,25,19,3,7,5,19.5,1,206.4
1,2018,3,25,20,0,7,5,19.5,1,210.24
1,2018,3,25,20,1,7,5,19.5,1,209.28
1,2018,3,25,20,2,7,5,19.5,1,205.92
1,2018,3,25,20,3,7,5,19.5,1,212.64
1,2018,3,25,21,0,7,5,19.5,1,202.56
1,2018,3,25,21,1,7,5,19.5,1,213.12
1,2018,3,25,21,2,7,5,19.5,1,211.68
1,2018,3,25,21,3,7,5,19.5,1,208.32
1,2018,3,25,22,0,7,5,19.5,1,210.72
1,2018,3,25,22,1,7,5,19.5,1,206.4
1,2018,3,25,22,2,7,5,19.5,1,204.48
1,2018,3,25,22,3,7,5,19.5,1,195.36
1,2018,3,25,23,0,7,5,19.5,1,177.6
1,2018,3,25,23,1,7,5,19.5,1,179.04
1,2018,3,25,23,2,7,5,19.5,1,186.24
1,2018,3,25,23,3,7,5,19.5,1,181.92
1,2018,3,25,24,0,7,5,19.5,1,178.08
1,2018,3,26,0,1,1,4,20.5,1,182.4
1,2018,3,26,0,2,1,4,20.5,1,178.08
1,2018,3,26,0,3,1,4,20.5,1,183.36
1,2018,3,26,1,0,1,4,20.5,1,175.2
1,2018,3,26,1,1,1,4,20.5,1,181.44
1,2018,3,26,1,2,1,4,20.5,1,179.04
1,2018,3,26,1,3,1,4,20.5,1,181.92
1,2018,3,26,2,0,1,4,20.5,1,183.84
1,2018,3,26,2,1,1,4,20.5,1,178.56
1,2018,3,26,2,2,1,4,20.5,1,194.88
1,2018,3,26,2,3,1,4,20.5,1,181.92
1,2018,3,26,3,0,1,4,20.5,1,178.56
1,2018,3,26,3,1,1,4,20.5,1,179.04
1,2018,3,26,3,2,1,4,20.5,1,186.72
1,2018,3,26,3,3,1,4,20.5,1,192.96
1,2018,3,26,4,0,1,4,20.5,1,191.52
1,2018,3,26,4,1,1,4,20.5,1,181.92
1,2018,3,26,4,2,1,4,20.5,1,175.68
1,2018,3,26,4,3,1,4,20.5,1,193.92
1,2018,3,26,5,0,1,4,20.5,1,186.24
1,2018,3,26,5,1,1,4,20.5,1,198.72
1,2018,3,26,5,2,1,4,20.5,1,204.96
1,2018,3,26,5,3,1,4,20.5,1,218.4
1,2018,3,26,6,0,1,4,20.5,1,214.08
1,2018,3,26,6,1,1,4,20.5,1,214.56
1,2018,3,26,6,2,1,4,20.5,1,215.04
1,2018,3,26,6,3,1,4,20.5,1,286.56
1,2018,3,26,7,0,1,4,20.5,1,624.48
1,2018,3,26,7,1,1,4,20.5,1,636.48
1,2018,3,26,7,2,1,4,20.5,1,612.48
1,2018,3,26,7,3,1,4,20.5,1,595.68
1,2018,3,26,8,0,1,4,20.5,1,613.92
1,2018,3,26,8,1,1,4,20.5,1,658.56
1,2018,3,26,8,2,1,4,20.5,1,647.52
1,2018,3,26,8,3,1,4,20.5,1,554.4
1,2018,3,26,9,0,1,4,20.5,1,608.64
1,2018,3,26,9,1,1,4,20.5,1,654.72
1,2018,3,26,9,2,1,4,20.5,1,648.96
1,2018,3,26,9,3,1,4,20.5,1,614.4
1,2018,3,26,10,0,1,4,20.5,1,598.56
1,2018,3,26,10,1,1,4,20.5,1,419.52
1,2018,3,26,10,2,1,4,20.5,1,380.64
1,2018,3,26,10,3,1,4,20.5,1,372.48
1,2018,3,26,11,0,1,4,20.5,1,371.04
1,2018,3,26,11,1,1,4,20.5,1,356.64
1,2018,3,26,11,2,1,4,20.5,1,357.12
1,2018,3,26,11,3,1,4,20.5,1,349.92
1,2018,3,26,12,0,1,4,20.5,1,335.52
1,2018,3,26,12,1,1,4,20.5,1,281.28
1,2018,3,26,12,2,1,4,20.5,1,288.48
1,2018,3,26,12,3,1,4,20.5,1,279.84
1,2018,3,26,13,0,1,4,20.5,1,279.84
1,2018,3,26,13,1,1,4,20.5,1,323.04
1,2018,3,26,13,2,1,4,20.5,1,328.8
1,2018,3,26,13,3,1,4,20.5,1,331.68
1,2018,3,26,14,0,1,4,20.5,1,312.96
1,2018,3,26,14,1,1,4,20.5,1,315.84
1,2018,3,26,14,2,1,4,20.5,1,304.8
1,2018,3,26,14,3,1,4,20.5,1,308.64
1,2018,3,26,15,0,1,4,20.5,1,312.48
1,2018,3,26,15,1,1,4,20.5,1,317.28
1,2018,3,26,15,2,1,4,20.5,1,336.48
1,2018,3,26,15,3,1,4,20.5,1,315.84
1,2018,3,26,16,0,1,4,20.5,1,351.84
1,2018,3,26,16,1,1,4,20.5,1,348.0
1,2018,3,26,16,2,1,4,20.5,1,323.52
1,2018,3,26,16,3,1,4,20.5,1,300.96
1,2018,3,26,17,0,1,4,20.5,1,314.4
1,2018,3,26,17,1,1,4,20.5,1,292.32
1,2018,3,26,17,2,1,4,20.5,1,299.04
1,2018,3,26,17,3,1,4,20.5,1,305.28
1,2018,3,26,18,0,1,4,20.5,1,294.72
1,2018,3,26,18,1,1,4,20.5,1,279.84
1,2018,3,26,18,2,1,4,20.5,1,276.48
1,2018,3,26,18,3,1,4,20.5,1,269.76
1,2018,3,26,19,0,1,4,20.5,1,263.04
1,2018,3,26,19,1,1,4,20.5,1,269.28
1,2018,3,26,19,2,1,4,20.5,1,260.16
1,2018,3,26,19,3,1,4,20.5,1,252.96
1,2018,3,26,20,0,1,4,20.5,1,251.04
1,2018,3,26,20,1,1,4,20.5,1,249.6
1,2018,3,26,20,2,1,4,20.5,1,235.2
1,2018,3,26,20,3,1,4,20.5,1,233.76
1,2018,3,26,21,0,1,4,20.5,1,227.04
1,2018,3,26,21,1,1,4,20.5,1,230.88
1,2018,3,26,21,2,1,4,20.5,1,224.64
1,2018,3,26,21,3,1,4,20.5,1,225.6
1,2018,3,26,22,0,1,4,20.5,1,217.92
1,2018,3,26,22,1,1,4,20.5,1,213.6
1,2018,3,26,22,2,1,4,20.5,1,207.84
1,2018,3,26,22,3,1,4,20.5,1,204.96
1,2018,3,26,23,0,1,4,20.5,1,210.72
1,2018,3,26,23,1,1,4,20.5,1,202.56
1,2018,3,26,23,2,1,4,20.5,1,203.04
1,2018,3,26,23,3,1,4,20.5,1,205.92
1,2018,3,26,24,0,1,4,20.5,1,203.04
1,2018,3,27,0,1,2,4,21.5,2,206.88
1,2018,3,27,0,2,2,4,21.5,2,185.76
1,2018,3,27,0,3,2,4,21.5,2,178.56
1,2018,3,27,1,0,2,4,21.5,2,186.72
1,2018,3,27,1,1,2,4,21.5,2,197.28
1,2018,3,27,1,2,2,4,21.5,2,183.36
1,2018,3,27,1,3,2,4,21.5,2,187.68
1,2018,3,27,2,0,2,4,21.5,2,196.32
1,2018,3,27,2,1,2,4,21.5,2,179.04
1,2018,3,27,2,2,2,4,21.5,2,184.8
1,2018,3,27,2,3,2,4,21.5,2,195.84
1,2018,3,27,3,0,2,4,21.5,2,182.88
1,2018,3,27,3,1,2,4,21.5,2,185.76
1,2018,3,27,3,2,2,4,21.5,2,190.08
1,2018,3,27,3,3,2,4,21.5,2,193.92
1,2018,3,27,4,0,2,4,21.5,2,186.24
1,2018,3,27,4,1,2,4,21.5,2,178.56
1,2018,3,27,4,2,2,4,21.5,2,186.72
1,2018,3,27,4,3,2,4,21.5,2,191.52
1,2018,3,27,5,0,2,4,21.5,2,184.8
1,2018,3,27,5,1,2,4,21.5,2,204.96
1,2018,3,27,5,2,2,4,21.5,2,203.04
1,2018,3,27,5,3,2,4,21.5,2,217.92
1,2018,3,27,6,0,2,4,21.5,2,211.68
1,2018,3,27,6,1,2,4,21.5,2,199.2
1,2018,3,27,6,2,2,4,21.5,2,206.4
1,2018,3,27,6,3,2,4,21.5,2,207.84
1,2018,3,27,7,0,2,4,21.5,2,214.08
1,2018,3,27,7,1,2,4,21.5,2,239.04
1,2018,3,27,7,2,2,4,21.5,2,240.48
1,2018,3,27,7,3,2,4,21.5,2,249.12
1,2018,3,27,8,0,2,4,21.5,2,277.44
1,2018,3,27,8,1,2,4,21.5,2,312.48
1,2018,3,27,8,2,2,4,21.5,2,305.28
1,2018,3,27,8,3,2,4,21.5,2,303.36
1,2018,3,27,9,0,2,4,21.5,2,309.6
1,2018,3,27,9,1,2,4,21.5,2,367.2
1,2018,3,27,9,2,2,4,21.5,2,368.16
1,2018,3,27,9,3,2,4,21.5,2,377.28
1,2018,3,27,10,0,2,4,21.5,2,357.12
1,2018,3,27,10,1,2,4,21.5,2,359.52
1,2018,3,27,10,2,2,4,21.5,2,356.16
1,2018,3,27,10,3,2,4,21.5,2,359.52
1,2018,3,27,11,0,2,4,21.5,2,346.08
1,2018,3,27,11,1,2,4,21.5,2,354.72
1,2018,3,27,11,2,2,4,21.5,2,347.04
1,2018,3,27,11,3,2,4,21.5,2,340.32
1,2018,3,27,12,0,2,4,21.5,2,321.6
1,2018,3,27,12,1,2,4,21.5,2,280.8
1,2018,3,27,12,2,2,4,21.5,2,263.04
1,2018,3,27,12,3,2,4,21.5,2,287.52
1,2018,3,27,13,0,2,4,21.5,2,281.28
1,2018,3,27,13,1,2,4,21.5,2,324.0
1,2018,3,27,13,2,2,4,21.5,2,333.12
1,2018,3,27,13,3,2,4,21.5,2,326.4
1,2018,3,27,14,0,2,4,21.5,2,333.12
1,2018,3,27,14,1,2,4,21.5,2,359.52
1,2018,3,27,14,2,2,4,21.5,2,350.88
1,2018,3,27,14,3,2,4,21.5,2,339.84
1,2018,3,27,15,0,2,4,21.5,2,339.84
1,2018,3,27,15,1,2,4,21.5,2,330.24
1,2018,3,27,15,2,2,4,21.5,2,325.44
1,2018,3,27,15,3,2,4,21.5,2,323.52
1,2018,3,27,16,0,2,4,21.5,2,319.68
1,2018,3,27,16,1,2,4,21.5,2,318.72
1,2018,3,27,16,2,2,4,21.5,2,326.4
1,2018,3,27,16,3,2,4,21.5,2,324.48
1,2018,3,27,17,0,2,4,21.5,2,319.68
1,2018,3,27,17,1,2,4,21.5,2,313.44
1,2018,3,27,17,2,2,4,21.5,2,309.12
1,2018,3,27,17,3,2,4,21.5,2,306.24
1,2018,3,27,18,0,2,4,21.5,2,300.48
1,2018,3,27,18,1,2,4,21.5,2,300.48
1,2018,3,27,18,2,2,4,21.5,2,272.64
1,2018,3,27,18,3,2,4,21.5,2,268.8
1,2018,3,27,19,0,2,4,21.5,2,258.24
1,2018,3,27,19,1,2,4,21.5,2,256.8
1,2018,3,27,19,2,2,4,21.5,2,259.2
1,2018,3,27,19,3,2,4,21.5,2,262.56
1,2018,3,27,20,0,2,4,21.5,2,253.92
1,2018,3,27,20,1,2,4,21.5,2,233.76
1,2018,3,27,20,2,2,4,21.5,2,233.28
1,2018,3,27,20,3,2,4,21.5,2,224.64
1,2018,3,27,21,0,2,4,21.5,2,223.68
1,2018,3,27,21,1,2,4,21.5,2,226.08
1,2018,3,27,21,2,2,4,21.5,2,228.48
1,2018,3,27,21,3,2,4,21.5,2,225.12
1,2018,3,27,22,0,2,4,21.5,2,218.4
1,2018,3,27,22,1,2,4,21.5,2,211.2
1,2018,3,27,22,2,2,4,21.5,2,202.56
1,2018,3,27,22,3,2,4,21.5,2,201.6
1,2018,3,27,23,0,2,4,21.5,2,207.36
1,2018,3,27,23,1,2,4,21.5,2,200.64
1,2018,3,27,23,2,2,4,21.5,2,201.6
1,2018,3,27,23,3,2,4,21.5,2,206.4
1,2018,3,27,24,0,2,4,21.5,2,198.24
1,2018,3,28,0,1,3,4,22.0,1,179.52
1,2018,3,28,0,2,3,4,22.0,1,181.92
1,2018,3,28,0,3,3,4,22.0,1,175.68
1,2018,3,28,1,0,3,4,22.0,1,195.36
1,2018,3,28,1,1,3,4,22.0,1,188.16
1,2018,3,28,1,2,3,4,22.0,1,180.0
1,2018,3,28,1,3,3,4,22.0,1,184.8
1,2018,3,28,2,0,3,4,22.0,1,196.8
1,2018,3,28,2,1,3,4,22.0,1,175.2
1,2018,3,28,2,2,3,4,22.0,1,176.64
1,2018,3,28,2,3,3,4,22.0,1,198.24
1,2018,3,28,3,0,3,4,22.0,1,179.04
1,2018,3,28,3,1,3,4,22.0,1,177.6
1,2018,3,28,3,2,3,4,22.0,1,196.32
1,2018,3,28,3,3,3,4,22.0,1,182.88
1,2018,3,28,4,0,3,4,22.0,1,176.64
1,2018,3,28,4,1,3,4,22.0,1,183.36
1,2018,3,28,4,2,3,4,22.0,1,192.96
1,2018,3,28,4,3,3,4,22.0,1,178.56
1,2018,3,28,5,0,3,4,22.0,1,180.0
1,2018,3,28,5,1,3,4,22.0,1,202.56
1,2018,3,28,5,2,3,4,22.0,1,202.08
1,2018,3,28,5,3,3,4,22.0,1,216.96
1,2018,3,28,6,0,3,4,22.0,1,211.68
1,2018,3,28,6,1,3,4,22.0,1,207.36
1,2018,3,28,6,2,3,4,22.0,1,214.08
1,2018,3,28,6,3,3,4,22.0,1,209.76
1,2018,3,28,7,0,3,4,22.0,1,213.12
1,2018,3,28,7,1,3,4,22.0,1,246.24
1,2018,3,28,7,2,3,4,22.0,1,237.6
1,2018,3,28,7,3,3,4,22.0,1,254.88
1,2018,3,28,8,0,3,4,22.0,1,268.8
1,2018,3,28,8,1,3,4,22.0,1,290.4
1,2018,3,28,8,2,3,4,22.0,1,291.36
1,2018,3,28,8,3,3,4,22.0,1,302.4
1,2018,3,28,9,0,3,4,22.0,1,312.0
1,2018,3,28,9,1,3,4,22.0,1,368.64
1,2018,3,28,9,2,3,4,22.0,1,376.32
1,2018,3,28,9,3,3,4,22.0,1,341.76
1,2018,3,28,10,0,3,4,22.0,1,358.08
1,2018,3,28,10,1,3,4,22.0,1,361.44
1,2018,3,28,10,2,3,4,22.0,1,349.44
1,2018,3,28,10,3,3,4,22.0,1,349.44
1,2018,3,28,11,0,3,4,22.0,1,353.28
1,2018,3,28,11,1,3,4,22.0,1,330.24
1,2018,3,28,11,2,3,4,22.0,1,338.88
1,2018,3,28,11,3,3,4,22.0,1,334.56
1,2018,3,28,12,0,3,4,22.0,1,341.76
1,2018,3,28,12,1,3,4,22.0,1,299.52
1,2018,3,28,12,2,3,4,22.0,1,277.92
1,2018,3,28,12,3,3,4,22.0,1,266.88
1,2018,3,28,13,0,3,4,22.0,1,278.4
1,2018,3,28,13,1,3,4,22.0,1,310.56
1,2018,3,28,13,2,3,4,22.0,1,319.2
1,2018,3,28,13,3,3,4,22.0,1,324.96
1,2018,3,28,14,0,3,4,22.0,1,332.16
1,2018,3,28,14,1,3,4,22.0,1,323.52
1,2018,3,28,14,2,3,4,22.0,1,315.84
1,2018,3,28,14,3,3,4,22.0,1,323.52
1,2018,3,28,15,0,3,4,22.0,1,316.8
1,2018,3,28,15,1,3,4,22.0,1,299.52
1,2018,3,28,15,2,3,4,22.0,1,298.08
1,2018,3,28,15,3,3,4,22.0,1,311.52
1,2018,3,28,16,0,3,4,22.0,1,301.44
1,2018,3,28,16,1,3,4,22.0,1,297.6
1,2018,3,28,16,2,3,4,22.0,1,299.04
1,2018,3,28,16,3,3,4,22.0,1,299.04
1,2018,3,28,17,0,3,4,22.0,1,300.48
1,2018,3,28,17,1,3,4,22.0,1,304.8
1,2018,3,28,17,2,3,4,22.0,1,295.2
1,2018,3,28,17,3,3,4,22.0,1,304.8
1,2018,3,28,18,0,3,4,22.0,1,290.88
1,2018,3,28,18,1,3,4,22.0,1,279.84
1,2018,3,28,18,2,3,4,22.0,1,269.76
1,2018,3,28,18,3,3,4,22.0,1,265.92
1,2018,3,28,19,0,3,4,22.0,1,266.88
1,2018,3,28,19,1,3,4,22.0,1,267.84
1,2018,3,28,19,2,3,4,22.0,1,259.68
1,2018,3,28,19,3,3,4,22.0,1,263.04
1,2018,3,28,20,0,3,4,22.0,1,263.52
1,2018,3,28,20,1,3,4,22.0,1,241.44
1,2018,3,28,20,2,3,4,22.0,1,231.36
1,2018,3,28,20,3,3,4,22.0,1,230.88
1,2018,3,28,21,0,3,4,22.0,1,232.8
1,2018,3,28,21,1,3,4,22.0,1,228.0
1,2018,3,28,21,2,3,4,22.0,1,223.68
1,2018,3,28,21,3,3,4,22.0,1,219.36
1,2018,3,28,22,0,3,4,22.0,1,237.6
1,2018,3,28,22,1,3,4,22.0,1,209.76
1,2018,3,28,22,2,3,4,22.0,1,207.36
1,2018,3,28,22,3,3,4,22.0,1,216.0
1,2018,3,28,23,0,3,4,22.0,1,209.28
1,2018,3,28,23,1,3,4,22.0,1,211.2
1,2018,3,28,23,2,3,4,22.0,1,216.96
1,2018,3,28,23,3,3,4,22.0,1,207.84
1,2018,3,28,24,0,3,4,22.0,1,204.48
1,2018,3,29,0,1,4,4,21.5,2,191.04
1,2018,3,29,0,2,4,4,21.5,2,182.4
1,2018,3,29,0,3,4,4,21.5,2,189.6
1,2018,3,29,1,0,4,4,21.5,2,208.32
1,2018,3,29,1,1,4,4,21.5,2,186.72
1,2018,3,29,1,2,4,4,21.5,2,186.72
1,2018,3,29,1,3,4,4,21.5,2,199.2
1,2018,3,29,2,0,4,4,21.5,2,193.44
1,2018,3,29,2,1,4,4,21.5,2,182.88
1,2018,3,29,2,2,4,4,21.5,2,192.0
1,2018,3,29,2,3,4,4,21.5,2,204.0
1,2018,3,29,3,0,4,4,21.5,2,182.88
1,2018,3,29,3,1,4,4,21.5,2,189.12
1,2018,3,29,3,2,4,4,21.5,2,199.2
1,2018,3,29,3,3,4,4,21.5,2,189.6
1,2018,3,29,4,0,4,4,21.5,2,192.96
1,2018,3,29,4,1,4,4,21.5,2,193.92
1,2018,3,29,4,2,4,4,21.5,2,183.36
1,2018,3,29,4,3,4,4,21.5,2,204.48
1,2018,3,29,5,0,4,4,21.5,2,185.76
1,2018,3,29,5,1,4,4,21.5,2,202.08
1,2018,3,29,5,2,4,4,21.5,2,214.08
1,2018,3,29,5,3,4,4,21.5,2,217.92
1,2018,3,29,6,0,4,4,21.5,2,218.88
1,2018,3,29,6,1,4,4,21.5,2,227.52
1,2018,3,29,6,2,4,4,21.5,2,213.6
1,2018,3,29,6,3,4,4,21.5,2,216.96
1,2018,3,29,7,0,4,4,21.5,2,228.0
1,2018,3,29,7,1,4,4,21.5,2,234.72
1,2018,3,29,7,2,4,4,21.5,2,239.04
1,2018,3,29,7,3,4,4,21.5,2,256.32
1,2018,3,29,8,0,4,4,21.5,2,270.72
1,2018,3,29,8,1,4,4,21.5,2,283.68
1,2018,3,29,8,2,4,4,21.5,2,281.28
1,2018,3,29,8,3,4,4,21.5,2,305.76
1,2018,3,29,9,0,4,4,21.5,2,310.08
1,2018,3,29,9,1,4,4,21.5,2,356.64
1,2018,3,29,9,2,4,4,21.5,2,336.48
1,2018,3,29,9,3,4,4,21.5,2,336.0
1,2018,3,29,10,0,4,4,21.5,2,351.36
1,2018,3,29,10,1,4,4,21.5,2,320.16
1,2018,3,29,10,2,4,4,21.5,2,330.24
1,2018,3,29,10,3,4,4,21.5,2,331.68
1,2018,3,29,11,0,4,4,21.5,2,315.84
1,2018,3,29,11,1,4,4,21.5,2,313.44
1,2018,3,29,11,2,4,4,21.5,2,312.0
1,2018,3,29,11,3,4,4,21.5,2,321.6
1,2018,3,29,12,0,4,4,21.5,2,302.88
1,2018,3,29,12,1,4,4,21.5,2,257.28
1,2018,3,29,12,2,4,4,21.5,2,249.12
1,2018,3,29,12,3,4,4,21.5,2,245.76
1,2018,3,29,13,0,4,4,21.5,2,245.76
1,2018,3,29,13,1,4,4,21.5,2,291.84
1,2018,3,29,13,2,4,4,21.5,2,301.44
1,2018,3,29,13,3,4,4,21.5,2,306.72
1,2018,3,29,14,0,4,4,21.5,2,295.68
1,2018,3,29,14,1,4,4,21.5,2,297.6
1,2018,3,29,14,2,4,4,21.5,2,314.88
1,2018,3,29,14,3,4,4,21.5,2,337.92
1,2018,3,29,15,0,4,4,21.5,2,305.28
1,2018,3,29,15,1,4,4,21.5,2,300.0
1,2018,3,29,15,2,4,4,21.5,2,304.32
1,2018,3,29,15,3,4,4,21.5,2,300.48
1,2018,3,29,16,0,4,4,21.5,2,303.84
1,2018,3,29,16,1,4,4,21.5,2,299.04
1,2018,3,29,16,2,4,4,21.5,2,296.64
1,2018,3,29,16,3,4,4,21.5,2,305.28
1,2018,3,29,17,0,4,4,21.5,2,292.8
1,2018,3,29,17,1,4,4,21.5,2,291.36
1,2018,3,29,17,2,4,4,21.5,2,287.52
1,2018,3,29,17,3,4,4,21.5,2,285.6
1,2018,3,29,18,0,4,4,21.5,2,288.48
1,2018,3,29,18,1,4,4,21.5,2,284.64
1,2018,3,29,18,2,4,4,21.5,2,266.88
1,2018,3,29,18,3,4,4,21.5,2,262.08
1,2018,3,29,19,0,4,4,21.5,2,253.92
1,2018,3,29,19,1,4,4,21.5,2,252.48
1,2018,3,29,19,2,4,4,21.5,2,255.84
1,2018,3,29,19,3,4,4,21.5,2,248.16
1,2018,3,29,20,0,4,4,21.5,2,248.16
1,2018,3,29,20,1,4,4,21.5,2,221.76
1,2018,3,29,20,2,4,4,21.5,2,216.48
1,2018,3,29,20,3,4,4,21.5,2,220.32
1,2018,3,29,21,0,4,4,21.5,2,216.0
1,2018,3,29,21,1,4,4,21.5,2,213.6
1,2018,3,29,21,2,4,4,21.5,2,215.04
1,2018,3,29,21,3,4,4,21.5,2,216.48
1,2018,3,29,22,0,4,4,21.5,2,214.56
1,2018,3,29,22,1,4,4,21.5,2,203.52
1,2018,3,29,22,2,4,4,21.5,2,203.52
1,2018,3,29,22,3,4,4,21.5,2,206.88
1,2018,3,29,23,0,4,4,21.5,2,224.64
1,2018,3,29,23,1,4,4,21.5,2,204.96
1,2018,3,29,23,2,4,4,21.5,2,202.56
1,2018,3,29,23,3,4,4,21.5,2,209.28
1,2018,3,29,24,0,4,4,21.5,2,187.2
1,2018,3,30,0,1,5,4,21.6,1,183.84
1,2018,3,30,0,2,5,4,21.6,1,182.4
1,2018,3,30,0,3,5,4,21.6,1,188.64
1,2018,3,30,1,0,5,4,21.6,1,198.24
1,2018,3,30,1,1,5,4,21.6,1,183.36
1,2018,3,30,1,2,5,4,21.6,1,198.24
1,2018,3,30,1,3,5,4,21.6,1,192.48
1,2018,3,30,2,0,5,4,21.6,1,193.44
1,2018,3,30,2,1,5,4,21.6,1,187.68
1,2018,3,30,2,2,5,4,21.6,1,184.8
1,2018,3,30,2,3,5,4,21.6,1,198.72
1,2018,3,30,3,0,5,4,21.6,1,180.0
1,2018,3,30,3,1,5,4,21.6,1,190.56
1,2018,3,30,3,2,5,4,21.6,1,196.32
1,2018,3,30,3,3,5,4,21.6,1,185.76
1,2018,3,30,4,0,5,4,21.6,1,186.72
1,2018,3,30,4,1,5,4,21.6,1,184.32
1,2018,3,30,4,2,5,4,21.6,1,188.16
1,2018,3,30,4,3,5,4,21.6,1,188.16
1,2018,3,30,5,0,5,4,21.6,1,186.72
1,2018,3,30,5,1,5,4,21.6,1,216.96
1,2018,3,30,5,2,5,4,21.6,1,206.88
